,Room_Type,Hotel_Name,Time_of_Year,Length_of_Stay,Special_Events,Day_of_the_Week,Customer_Ratings,Competitor_Pricing,Historical_Sales_Data,Optimal_Pricing
8684,Deluxe,Holiday Inn,Spring,31.0,Conferences,Tuesday,Medium,470.07,5510.91,859.9556951946239
8685,Single,Holiday Inn,Autumn,37.0,Festivals,Thursday,Medium,556.76,6219.16,930.1374693156768
8686,Suite,Holiday Inn,Spring,35.0,Conferences,Thursday,Medium,564.01,6862.55,1116.3270886583493
8687,Suite,Holiday Inn,Summer,55.0,Festivals,Thursday,Low,456.42,1805.72,1005.0815049225007
8688,Suite,Sheraton,Winter,40.0,Sports Events,Thursday,Medium,673.29,3225.67,353.89228159909123
8689,Double,Holiday Inn,Spring,29.0,Festivals,Thursday,Medium,424.26,4994.9,650.3754825536204
8690,Suite,Marriott,Sprin,41.0,Sports Events,Sunday,Medium,718.99,1741.78,843.6641764724686
8691,Deluxe,Holiday Inn,Summer,25.0,Sports Events,Thursday,Medium,532.98,5557.89,1127.4178969157458
8692,Deluxe,Sheraton,Spring,73.0,Festivals,Friday,Medium,642.43,7251.71,1295.589820935191
8693,Suite,Marriott,Spring,54.0,Festivals,Friday,Medium,385.81,4824.67,1078.037837619523
8694,Suite,Sheraton,Spring,46.0,Conferences,Friday,Medium,474.8,4443.51,974.4761366810637
8695,Suite,Marriott,Summer,45.0,Sports Events,Saturday,Medium,647.4,4136.14,929.8012680037388
8696,Suite,Holiday Inn,Spring,30.0,Festivals,Thursday,Medium,591.65,4477.67,760.1716119594919
8697,Suite,Sheraton,Spring,47.0,Conferences,Wednesday,High,505.85,3988.47,868.8676192025043
8698,Double,Holiday Inn,Summer,33.0,Festivals,Thursday,Medium,568.97,4819.33,762.4113057989379
8699,Suite,Sheraton,Summer,29.0,Festivals,Friday,Medium,442.44,6835.07,1069.304477130528
8700,Suite,Marriott,Spring,59.0,Festivals,Thursday,Medium,550.58,5033.51,994.1859260297939
8701,Suite,Holiday Inn,Summer,37.0,Festivals,Tuesday,Medium,287.25,1239.75,592.2678918760188
8702,Double,Sheraton,Spring,40.0,Festivals,Thursday,Medium,505.57,4207.22,604.1550882617944
8703,Double,Holiday Inn,Summer,52.0,Conferences,Thursday,Medium,622.05,4389.91,1048.9518974665837
8704,Double,Marriott,Spring,43.0,Festivals,Friday,Medium,468.57,6262.03,780.4749603684584
8705,Suite,Sheraton,Spring,45.0,Conferences,Thursday,Low,503.07,4129.72,923.615169938066
8706,Suite,Holiday Inn,Summer,56.0,Conferences,Sunday,Medium,860.79,5579.06,1519.9695760999223
8707,Suite,Holiday Inn,Spring,41.0,Conferences,Thursday,Medium,400.75,5069.83,1045.7877602931094
8708,Deluxe,Holiday Inn,Summer,58.0,Conferences,Friday,Medium,510.86,7209.09,1372.1540906261623
8709,Suite,Sheraton,Spring,51.0,Sports Events,Thursday,Medium,487.56,5184.1,706.7995786240235
8710,Double,Hyatt,Spring,43.0,Festivals,Friday,Medium,496.04,4599.35,843.0494421606137
8711,Suite,Holiday Inn,Spring,55.0,Festivals,Friday,High,474.79,5691.16,1067.6667034218956
8712,Family Room,Marriott,Summer,54.0,Festivals,Friday,Medium,588.29,5441.14,1445.0487662461023
8713,Double,Holiday Inn,Spring,31.0,Festivals,Thursday,High,532.58,4800.11,528.4151366993533
8714,Double,Holiday Inn,Summer,47.0,Sports Events,Wednesday,Medium,545.0,3919.89,582.8549630309624
8715,Single,Marriott,Spring,49.0,Sports Events,Wednesday,Low,628.13,6170.74,399.9684130826914
8716,Double,Sheraton,Summer,47.0,Festivals,Wednesday,High,569.43,7765.33,1085.1752837380304
8717,Suite,Marriott,Summer,63.0,Sports Events,Saturday,High,710.85,6137.46,1029.7418459845303
8718,Suite,Holiday Inn,Spring,51.0,Conferences,Wednesday,Medium,503.45,4185.06,1000.7076275907194
8719,Suite,Marriott,Spring,38.0,Festivals,Tuesday,Medium,439.2,6320.97,662.2219197216681
8720,Double,Holiday Inn,Summer,23.0,Conferences,Thursday,Medium,415.02,4365.52,807.7417687804327
8721,Double,Holiday Inn,Summer,33.0,Festivals,Wednesday,Medium,576.38,3090.79,708.503542838382
8722,Suite,Holiday Inn,Summer,41.0,Conferences,Thursday,Medium,436.63,6577.41,1139.9982672168262
8723,Suite,Holiday Inn,Spring,29.0,Festivals,Thursday,Medium,525.73,5319.07,776.4596809680809
8724,Double,Holiday Inn,Spring,49.0,Conferences,Wednesday,Medium,417.33,5671.48,839.7546150444018
8725,Double,Holiday Inn,Summer,46.0,Festivals,Thursday,Low,502.02,5562.21,1148.8770112461373
8726,Double,Marriott,Spring,36.0,Conferences,Friday,Medium,554.8,3792.69,644.9264357293179
8727,Double,Holiday Inn,Summer,43.0,Conferences,Friday,High,457.99,5323.31,1017.0762138944993
8728,Suite,Holiday Inn,Summer,26.0,Festivals,Thursday,Medium,576.9,6027.76,1159.6376303921008
8729,Suite,Marriott,Autumn,47.0,Concerts,Wednesday,Medium,492.52,6704.92,1115.345673375163
8730,Deluxe,Sheraton,Summer,47.0,Festivals,Wednesday,High,596.46,3984.26,1235.879889210959
8731,Suite,Holiday Inn,Summer,43.0,Sports Events,Thursday,Medium,398.41,3412.42,786.5475940736671
8732,Deluxe,Hyatt,Spring,46.0,Sports Events,Thursday,High,773.91,5859.79,944.5001897918701
8733,Suite,Sheraton,Summer,46.0,Sports Events,Thursday,Low,438.75,6934.6,898.1798533978568
8734,Double,Sheraton,Summer,11.0,Conferences,Thursday,Medium,666.76,6559.56,1030.2329361873326
8735,Suite,Sheraton,Spring,67.0,Festivals,Friday,Medium,700.48,4022.87,982.4789659704079
8736,Suite,Holiday Inn,Summer,50.0,Sports Events,Thursday,Medium,390.27,4747.65,924.7300950348427
8737,Suite,Sheraton,Summer,28.0,Festivals,Thursday,Medium,603.28,4847.27,1124.0531262877485
8738,Suite,Holiday Inn,Summer,45.0,Conferences,Wednesday,Medium,484.72,4963.55,1117.2238753757838
8739,Suite,Holiday Inn,Spring,55.0,Festivals,Wednesday,Medium,553.49,6236.71,1052.2964585465488
8740,Suite,Marriott,Spring,42.0,Conferences,Friday,High,563.0,4919.9,942.933132714941
8741,Double,Sheraton,Summer,36.0,Festivals,Thursday,Low,882.03,3550.2,1127.0143391234253
8742,Deluxe,Holiday Inn,Spring,45.0,Festivals,Thursday,Medium,247.73,6607.11,1216.682120575189
8743,Single,Sheraton,Spring,44.0,Conferences,Thursday,Medium,344.54,3643.13,456.25437264394424
8744,Double,Holiday Inn,Summer,38.0,Festivals,Friday,High,597.8,5653.3,892.3504292516511
8745,Suite,Sheraton,Summer,37.0,Festivals,Friday,Medium,373.93,7002.65,1032.112283164933
8746,Suite,Holiday Inn,Spring,58.0,Festivals,Wednesday,Medium,746.56,4287.94,980.2199386051171
8747,Suite,Holiday Inn,Summer,31.0,Conferences,Thursday,Medium,618.78,4224.52,984.6436216694852
8748,Double,Holiday Inn,Summer,48.0,Festivals,Thursday,High,566.48,6196.35,991.7255888838757
8749,Deluxe,Marriott,Spring,33.0,Festivals,Friday,High,523.56,5057.51,885.028659133404
8750,Suite,Holiday Inn,Spring,32.0,Sports Events,Wednesday,Medium,327.69,5152.4,612.9031311826602
8751,Double,Marriott,Summer,38.0,Festivals,Thursday,Medium,506.7,4034.78,827.1613795240496
8752,Deluxe,Holiday Inn,Spring,51.0,Sports Events,Tuesday,Medium,363.22,4742.73,606.4330562633178
8753,Suite,Holiday Inn,Spring,49.0,Conferences,Wednesday,Medium,633.0,4272.32,1129.1976307167631
8754,Suite,Hyatt,Spring,70.0,Sports Events,Thursday,High,685.46,5187.8,757.0798178790807
8755,Double,Holiday Inn,Summer,66.0,Conferences,Friday,High,384.81,4593.15,988.8785587152885
8756,Suite,Holiday Inn,Summer,42.0,Sports Events,Saturday,Medium,316.64,5003.46,1250.3511303368778
8757,Double,Sheraton,Spring,32.0,Sports Events,Friday,Medium,610.76,3992.53,655.5498819728654
8758,Suite,Holiday Inn,Spring,57.0,Sports Events,Thursday,Medium,666.15,5416.02,941.8947764385701
8759,Double,Marriott,Spring,48.0,Festivals,Thursday,Low,661.48,5635.51,795.2038563781706
8760,Double,Marriott,Spring,52.0,Conferences,Thursday,Medium,418.24,5362.03,829.7923094471014
8761,Suite,Sheraton,Spring,76.0,Festivals,Tuesday,Medium,534.68,5189.86,814.6146341666787
8762,Suite,Holiday Inn,Spring,46.0,Festivals,Thursday,Medium,564.9,5859.53,666.0283749256112
8763,Deluxe,Holiday Inn,Summer,21.0,Conferences,Thursday,High,471.61,2115.13,1065.7098962896216
8764,Suite,Holiday Inn,Spring,55.0,Sports Events,Thursday,Medium,530.51,8253.28,884.5184084995179
8765,Suite,Sheraton,Summer,43.0,Conferences,Friday,High,610.62,5185.86,1349.867730713873
8766,Suite,Holiday Inn,Summer,47.0,Festivals,Friday,Medium,435.07,7160.76,1251.5952630269821
8767,Suite,Marriott,Spring,44.0,Sports Events,Saturday,Medium,471.25,5878.06,897.0007318450643
8768,Suite,Holiday Inn,Spring,39.0,Festivals,Thursday,Low,642.95,4867.15,794.0768331957925
8769,Suite,Marriott,Summer,77.0,Festivals,Wednesday,Medium,623.9,6589.11,1074.34598895466
8770,Double,Sheraton,Summer,35.0,Festivals,Saturday,Medium,587.93,3420.5,1049.3485179516733
8771,Suite,Sheraton,Spring,43.0,Conferences,Thursday,Medium,639.51,4948.43,1063.8659476615637
8772,Deluxe,Holiday Inn,Summer,38.0,Conferences,Tuesday,Medium,573.28,3360.92,1090.2278892823126
8773,Suite,Holiday Inn,Summer,61.0,Festivals,Thursday,High,446.55,7181.43,1196.1512681129273
8774,Suite,Sheraton,Summer,55.0,Festivals,Friday,High,462.66,4536.07,983.0995066280141
8775,Double,Sheraton,Spring,40.0,Festivals,Wednesday,Medium,639.4,4145.92,626.5223196125031
8776,Suite,Marriott,Spring,57.0,Festivals,Friday,Medium,459.16,5022.94,788.4638335252571
8777,Suite,Holiday Inn,Spring,44.0,Sports Events,Wednesday,Medium,506.12,4643.03,667.491368271759
8778,Suite,Holiday Inn,Spring,48.0,Conferences,Thursday,Low,742.94,5886.16,1183.2552775330607
8779,Suite,Holiday Inn,Summer,40.0,Sports Events,Thursday,Medium,519.39,5398.59,929.5724155831189
8780,Suite,Sheraton,Autumn,70.0,Festivals,Wednesday,Medium,613.2,7921.09,1546.3318971696172
8781,Double,Marriott,Summer,64.0,Festivals,Wednesday,Medium,381.28,5647.1,1031.5945732486603
8782,Double,Holiday Inn,Spring,39.0,Festivals,Thursday,Medium,525.87,4689.69,518.2852038480969
8783,Suite,Holiday Inn,Summer,60.0,Festivals,Wednesday,Medium,636.22,5132.72,859.1425260214761
8784,Suite,Marriott,Spring,50.0,Sports Events,Thursday,Medium,463.02,4127.99,557.1053881309233
8785,Double,Holiday Inn,Spring,68.0,Conferences,Thursday,Medium,776.51,4375.85,1075.3749378607936
8786,Deluxe,Holiday Inn,Spring,48.0,Conferences,Friday,Medium,648.17,5344.3,1423.5894419729734
8787,Single,Holiday Inn,Summer,58.0,Conferences,Friday,Medium,610.52,5893.76,972.8340668477912
8788,Double,Holiday Inn,Summer,44.0,Festivals,Friday,Medium,637.33,4493.81,1024.4089066824536
8789,Double,Holiday Inn,Spring,32.0,Festivals,Thursday,Medium,476.7,4709.13,828.2746074517237
8790,Deluxe,Holiday Inn,Spring,39.0,Festivals,Tuesday,High,661.23,5186.14,905.8551324678953
8791,Suite,Holiday Inn,Spring,42.0,Festivals,Friday,Medium,506.24,6399.62,894.078019328696
8792,Suite,Sheraton,Spring,43.0,Conferences,Wednesday,Medium,551.07,5327.66,1020.7994000778253
8793,Double,Marriott,Autumn,43.0,Festivals,Saturday,Medium,493.36,3611.61,977.7802887745822
8794,Suite,Holiday Inn,Spring,67.0,Conferences,Thursday,Medium,585.82,4592.35,1176.5133051255646
8795,Double,Sheraton,Winter,46.0,Festivals,Thursday,Medium,668.05,7739.12,700.1220670420739
8796,Double,Holiday Inn,Summer,35.0,Festivals,Thursday,Medium,531.87,7305.45,1078.0964723702248
8797,Suite,Holiday Inn,Spring,32.0,Festivals,Thursday,Low,438.89,6752.01,1114.8112011206013
8798,Suite,Holiday Inn,Spring,30.0,Concerts,Thursday,Medium,595.65,3684.12,469.2827126613268
8799,Deluxe,Holiday Inn,Summer,56.0,Festivals,Friday,Low,307.54,3744.41,1400.8871039085263
8800,Double,Holiday Inn,Summer,42.0,Festivals,Thursday,Medium,632.46,3996.05,943.7479157090203
8801,Double,Sheraton,Summer,30.0,Sports Events,Wednesday,Medium,516.76,6078.83,881.9855733473962
8802,Suite,Holiday Inn,Summer,40.0,Conferences,Thursday,Medium,616.16,5187.66,1242.0846966341512
8803,Suite,Sheraton,Spring,25.0,Sports Events,Thursday,Medium,453.8,5357.22,551.1856458766522
8804,Suite,Holiday Inn,Spring,38.0,Festivals,Thursday,Medium,604.49,4180.32,665.9744057623287
8805,Double,Holiday Inn,Spring,31.0,Festivals,Thursday,Medium,465.77,5672.54,628.2168811637624
8806,Suite,Holiday Inn,Summer,43.0,Festivals,Tuesday,Medium,615.18,3277.41,741.2994506504779
8807,Suite,Holiday Inn,Spring,65.0,Sports Events,Saturday,Low,467.17,5950.97,1066.141114440088
8808,Double,Sheraton,Spring,60.0,Festivals,Sunday,Medium,536.96,4510.58,1022.0735718052948
8809,Deluxe,Marriott,Spring,35.0,Festivals,Tuesday,Medium,325.46,5158.83,884.5799682676079
8810,Double,Holiday Inn,Summer,65.0,Sports Events,Thursday,Medium,756.14,3928.09,1006.7449988152092
8811,Double,Sheraton,Summer,56.0,Conferences,Friday,Medium,552.48,4712.48,1163.58957851885
8812,Deluxe,Holiday Inn,Summer,51.0,Festivals,Saturday,Medium,803.38,5550.97,1575.9370869472518
8813,Double,Holiday Inn,Summer,42.0,Festivals,Friday,Medium,572.38,6085.81,1025.8156360801825
8814,Suite,Holiday Inn,Summer,60.0,Sports Events,Thursday,Medium,187.35,3647.82,737.4803154845732
8815,Double,Marriott,Summer,48.0,Festivals,Wednesday,High,486.94,6184.87,910.6603869081363
8816,Suite,Sheraton,Spring,42.0,Conferences,Wednesday,Medium,483.54,5950.21,936.7102336702624
8817,Suite,Marriott,Spring,43.0,Festivals,Wednesday,High,380.1,5477.41,727.1222082435786
8818,Double,Sheraton,Spring,56.0,Conferences,Wednesday,Medium,495.44,4235.81,751.9509298452217
8819,Suite,Marriott,Sprin,49.0,Sports Events,Wednesday,Low,654.85,3837.94,717.793589046559
8820,Suite,Holiday Inn,Spring,18.0,Sports Events,Thursday,Medium,561.79,5239.94,573.1064964586179
8821,Single,Marriott,Summer,57.0,Festivals,Friday,Low,417.88,5237.14,751.9120496373263
8822,Suite,Hilton,Spring,32.0,Festivals,Thursday,Medium,505.47,6358.05,1012.58950572844
8823,Double,Marriott,Spring,26.0,Festivals,Friday,Medium,465.76,5865.18,917.0773559468885
8824,Suite,Holiday Inn,Spring,66.0,Conferences,Saturday,Medium,372.79,2379.82,1084.0169899414498
8825,Suite,Marriott,Summer,39.0,Festivals,Thursday,Medium,525.81,5467.85,1065.572350942348
8826,Suite,Holiday Inn,Spring,42.0,Festivals,Wednesday,Medium,435.03,6046.51,749.3554128310192
8827,Suite,Holiday Inn,Summer,56.0,Conferences,Friday,Medium,430.09,4217.3,1300.4813150797238
8828,Suite,Holiday Inn,Summer,57.0,Festivals,Thursday,Low,768.78,5532.07,1205.2385782857089
8829,Suite,Sheraton,Spring,48.0,Festivals,Thursday,Medium,534.52,6209.18,913.7658525774511
8830,Double,Holiday Inn,Spring,59.0,Conferences,Saturday,Low,730.44,6199.21,1079.0826324604277
8831,Deluxe,Holiday Inn,Summer,56.0,Festivals,Wednesday,Medium,261.79,4338.55,803.041243044704
8832,Single,Marriott,Summer,25.0,Concerts,Thursday,High,521.07,4425.14,382.5138065100226
8833,Deluxe,Sheraton,Summer,56.0,Festivals,Thursday,Medium,851.3,5045.29,1292.6937144336446
8834,Deluxe,Holiday Inn,Summer,55.0,Festivals,Friday,Medium,561.02,5716.4,1235.7839605128424
8835,Suite,Marriott,Summer,41.0,Festivals,Friday,Medium,665.7,4937.05,1130.0689067288924
8836,Deluxe,Sheraton,Winter,55.0,Conferences,Friday,Medium,168.48,6810.9,1085.6582554660674
8837,Suite,Marriott,Spring,47.0,Sports Events,Friday,Medium,450.08,4969.98,889.9156999853941
8838,Suite,Marriott,Spring,42.0,Sports Events,Wednesday,Medium,643.72,5103.26,563.0291423476901
8839,Deluxe,Marriott,Summer,67.0,Festivals,Friday,Medium,608.72,5291.08,1348.025080972728
8840,Double,Holiday Inn,Summer,37.0,Festivals,Thursday,Medium,466.56,3731.89,831.9803834370265
8841,Single,Sheraton,Spring,33.0,Conferences,Thursday,Medium,509.8,7443.13,642.0497251661961
8842,Suite,Holiday Inn,Summer,45.0,Festivals,Thursday,Medium,296.63,5013.46,793.7142014267957
8843,Suite,Sheraton,Spring,32.0,Festivals,Wednesday,Medium,748.3,8045.87,1106.7627465710723
8844,Deluxe,Marriott,Spring,35.0,Festivals,Tuesday,Medium,298.85,5349.69,1026.5175106653987
8845,Double,Sheraton,Spring,31.0,Conferences,Wednesday,Medium,599.31,5026.96,665.3303837789061
8846,Suite,Sheraton,Summer,52.0,Sports Events,Saturday,Medium,416.19,5220.41,1111.2303909056798
8847,Suite,Sheraton,Spring,34.0,Conferences,Friday,Medium,174.89,4929.58,869.8778272869619
8848,Double,Holiday Inn,Summer,45.0,Conferences,Thursday,Medium,506.63,4651.13,1009.1268382782395
8849,Suite,Holiday Inn,Summer,16.0,Festivals,Thursday,Medium,452.53,3471.21,963.2504502196139
8850,Double,Marriott,Spring,58.0,Conferences,Wednesday,Medium,395.84,4734.54,561.2653386675431
8851,Deluxe,Marriott,Summer,35.0,Sports Events,Wednesday,Low,610.88,3527.68,950.6450519078716
8852,Suite,Holiday Inn,Spring,42.0,Sports Events,Friday,Medium,503.12,4473.86,586.7504029595962
8853,Deluxe,Holiday Inn,Summer,35.0,Festivals,Friday,Medium,302.65,5166.3,1094.714496616102
8854,Deluxe,Holiday Inn,Summer,20.0,Festivals,Thursday,Medium,639.4,4842.24,1145.2584793540216
8855,Suite,Holiday Inn,Summer,51.0,Conferences,Wednesday,Medium,479.15,7332.54,1087.743209395631
8856,Suite,Marriott,Summer,71.0,Festivals,Tuesday,Medium,633.96,3768.25,1173.1360158728353
8857,Suite,Marriott,Summer,66.0,Conferences,Tuesday,Medium,454.85,4826.03,1198.0352206239381
8858,Double,Holiday Inn,Summer,45.0,Conferences,Thursday,Medium,629.09,2001.14,806.2038322594547
8859,Suite,Marriott,Summer,38.0,Festivals,Thursday,Medium,468.03,3147.24,962.8292211443063
8860,Deluxe,Holiday Inn,Spring,35.0,Festivals,Wednesday,Medium,469.29,6462.33,714.862254112226
8861,Suite,Sheraton,Spring,62.0,Festivals,Thursday,Medium,576.95,3479.1,1013.5773577774956
8862,Suite,Holiday Inn,Spring,50.0,Conferences,Friday,Medium,553.41,3083.47,796.8508904329165
8863,Suite,Marriott,Summer,34.0,Conferences,Thursday,Medium,383.01,7101.85,1260.2794808214064
8864,Suite,Holiday Inn,Summer,36.0,Sports Events,Wednesday,Medium,320.07,7853.91,872.1232926935568
8865,Suite,Holiday Inn,Summer,68.0,Sports Events,Thursday,Medium,485.55,3577.83,823.4985773460023
8866,Deluxe,Holiday Inn,Spring,46.0,Sports Events,Thursday,Medium,345.51,4937.18,758.743743820556
8867,Double,Holiday Inn,Summer,28.0,Festivals,Wednesday,Medium,365.14,4044.21,528.0162424922621
8868,Double,Sheraton,Spring,51.0,Festivals,Wednesday,Medium,453.11,4676.99,743.4309188392672
8869,Suite,Holiday Inn,Summer,28.0,Sports Events,Thursday,High,437.51,6742.74,1023.8090347536141
8870,Suite,Sheraton,Spring,59.0,Festivals,Thursday,Medium,643.78,2512.63,758.3445831704252
8871,Double,Holiday Inn,Summer,36.0,Festivals,Thursday,High,442.23,5547.03,855.1494840485308
8872,Suite,Holiday Inn,Spring,59.0,Festivals,Thursday,Medium,637.22,5156.16,1126.7236686745543
8873,Family Room,Holiday Inn,Spring,32.0,Conferences,Thursday,Low,743.53,3586.22,1251.3757405620875
8874,Double,Marriott,Spring,48.0,Festivals,Friday,Medium,255.96,5201.37,710.2845420341145
8875,Double,Marriott,Summer,66.0,Festivals,Thursday,Medium,734.94,6818.54,1135.5321965603137
8876,Deluxe,Holiday Inn,Summer,21.0,Festivals,Thursday,Medium,370.89,4630.41,1129.0324899942739
8877,Double,Hyatt,Spring,38.0,Festivals,Thursday,Low,452.43,3471.01,586.8112202113299
8878,Suite,Holiday Inn,Spring,33.0,Festivals,Friday,Medium,698.82,4165.43,908.6442556488682
8879,Suite,Holiday Inn,Summer,38.0,Sports Events,Thursday,Low,618.25,4529.21,1100.4553908633434
8880,Deluxe,Sheraton,Spring,55.0,Festivals,Wednesday,Medium,730.87,5495.32,1145.7802508931195
8881,Suite,Sheraton,Spring,45.0,Festivals,Wednesday,Low,649.13,5841.93,849.4484652480136
8882,Suite,Holiday Inn,Spring,33.0,Sports Events,Wednesday,Medium,382.89,5058.54,605.3306499262651
8883,Deluxe,Holiday Inn,Summer,51.0,Festivals,Tuesday,Medium,704.13,4752.31,1285.484741714202
8884,Deluxe,Marriott,Summer,45.0,Conferences,Tuesday,Medium,540.44,4124.53,1095.8804239809022
8885,Double,Sheraton,Autumn,61.0,Festivals,Thursday,Medium,541.7,5355.21,1231.1709008755565
8886,Suite,Holiday Inn,Spring,57.0,Festivals,Wednesday,High,561.28,4555.25,944.5425086859389
8887,Double,Sheraton,Spring,51.0,Sports Events,Wednesday,Medium,548.42,5394.87,552.4189843863668
8888,Double,Holiday Inn,Autumn,42.0,Parades,Thursday,Medium,438.57,7248.38,1501.0745803757295
8889,Suite,Sheraton,Spring,44.0,Festivals,Thursday,Medium,588.05,6673.96,959.8216690702693
8890,Suite,Sheraton,Summer,64.0,Conferences,Friday,Medium,603.31,6372.19,1453.1641674533803
8891,Suite,Holiday Inn,Summer,63.0,Conferences,Thursday,Low,691.14,5154.92,1355.6126826643308
8892,Double,Holiday Inn,Spring,47.0,Sports Events,Thursday,Low,569.31,8652.45,924.5966181619592
8893,Suite,Holiday Inn,Summer,54.0,Sports Events,Wednesday,Medium,404.0,2432.17,599.905905882932
8894,Double,Holiday Inn,Spring,31.0,Festivals,Wednesday,Medium,570.44,4852.14,663.608674536422
8895,Single,Holiday Inn,Spring,67.0,Festivals,Wednesday,Medium,464.21,5016.37,589.5434634794557
8896,Deluxe,Sheraton,Summer,56.0,Conferences,Wednesday,Medium,674.2,6411.42,1502.8928656080557
8897,Suite,Marriott,Summer,51.0,Festivals,Thursday,Medium,649.6,5716.12,996.1978725001131
8898,Suite,Holiday Inn,Autumn,38.0,Parades,Thursday,Medium,533.4,5105.24,1582.2011458903373
